  4901  4664   74.00000  340   98  865.00000   12.17172  98.6%   636 2168s
  4903  4665   87.00000  341   98  865.00000   12.17172  98.6%   639 2173s
  4906  4665   67.00000  343  100  865.00000   12.17172  98.6%   640 2175s
  4907  4665   79.82828  343   99  865.00000   12.17172  98.6%   644 2181s
  4909  4665   77.00000  344   98  865.00000   12.17172  98.6%   646 2187s
  4912  4666   81.51515  346   99  865.00000   12.17172  98.6%   650 2195s
  4916  4666 infeasible  348       865.00000   12.17172  98.6%   654 2200s
  4918  4667   92.00000  349   98  865.00000   12.17172  98.6%   658 2208s
  4920  4668   99.00000  350   98  865.00000   12.17172  98.6%   660 2212s
  4922  4670   93.00000  351   98  865.00000   12.17172  98.6%   662 2217s
  4924  4671   78.74747  352   98  865.00000   12.17172  98.6%   665 2223s
  4926  4672   88.00000  353   98  865.00000   12.17172  98.6%   667 2227s
  4928  4674   87.00000  354   98  865.00000   12.17172  98.6%   669 2231s
  4930  4675   81.00000  355   98  865.00000   12.17172  98.6%   672 2237s
  4934  4676   87.00000  357   98  865.00000   12.17172  98.6%   678 2248s
  4936  4677   86.00000  358   98  865.00000   12.17172  98.6%   682 2255s
  4938  4677   79.30303  359   99  865.00000   12.17172  98.6%   683 2260s
  4940  4679   82.00000  360   98  865.00000   12.17172  98.6%   687 2267s
  4942  4679   87.00000  361   98  865.00000   12.17172  98.6%   691 2276s
  4945  4681   90.00000  363   98  865.00000   12.17172  98.6%   696 2286s
  4949  4684  124.00000  365   97  865.00000   12.17172  98.6%   700 2302s
  4951  4685   94.00000  366   98  865.00000   12.17172  98.6%   703 2309s
  4953  4685   82.49495  367   99  865.00000   12.17172  98.6%   703 2311s
  4956  4687   71.00000  369  100  865.00000   12.17172  98.6%   705 2315s
  4959  4689  106.00000  370   98  865.00000   12.17172  98.6%   710 2324s
  4961  4690   77.42424  371   99  865.00000   12.17172  98.6%   713 2330s
  4964  4692   71.01010  373  100  865.00000   12.17172  98.6%   715 2335s
  4965  4692   86.88889  373   98  865.00000   12.17172  98.6%   717 2340s
  4969  4692   82.98990  375   99  865.00000   12.17172  98.6%   721 2347s
  4971  4693   77.91919  376   98  865.00000   12.17172  98.6%   723 2352s
  4973  4695   99.00000  377   98  865.00000   12.17172  98.6%   725 2356s
  4975  4696   79.91919  378   98  865.00000   12.17172  98.6%   730 2364s
  4977  4697   79.00000  379   98  865.00000   12.17172  98.6%   732 2368s
  4979  4699   94.96970  380   98  865.00000   12.17172  98.6%   734 2373s
  4981  4700  100.00000  381   98  865.00000   12.17172  98.6%   736 2377s
  4983  4701   87.85859  382   98  865.00000   12.17172  98.6%   738 2381s
  4985  4703   83.00000  383   98  865.00000   12.17172  98.6%   740 2386s
  4987  4704  106.00000  384   98  865.00000   12.17172  98.6%   743 2391s
  4991  4707  100.00000  386   98  865.00000   12.17172  98.6%   746 2399s
  4992  4707   74.00000  387   99  865.00000   12.17172  98.6%   747 2400s
