Rodando pra 1h
Optimize a model with 40044 rows, 59750 columns and 298263 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 2e+02]
Presolve time: 0.50s
Presolved: 40044 rows, 59750 columns, 298263 nonzeros
Variable types: 39825 continuous, 19925 integer (19925 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   877   879  478.77373  844  227 3527.90000  448.93137  87.3%  1305 3250s
   885   887  478.99626  852  229 3527.90000  448.93137  87.3%  1298 3255s
   891   893  479.15397  858  228 3527.90000  448.93137  87.3%  1294 3260s
   896   898  479.33794  863  229 3527.90000  448.93137  87.3%  1291 3265s
   906   908  479.59171  873  233 3527.90000  448.93137  87.3%  1283 3271s
   914   916  479.75472  881  227 3527.90000  448.93137  87.3%  1275 3275s
   924   926  479.93058  891  233 3527.90000  448.93137  87.3%  1264 3280s
   934   936  480.18186  901  231 3527.90000  448.93137  87.3%  1256 3285s
   945   947  480.52717  912  227 3527.90000  448.93137  87.3%  1249 3290s
   954   956  480.89239  921  228 3527.90000  448.93137  87.3%  1243 3295s
   961   963  481.09641  928  225 3527.90000  448.93137  87.3%  1238 3300s
   966   968  481.26175  933  228 3527.90000  448.93137  87.3%  1236 3305s
   971   973  481.39760  938  228 3527.90000  448.93137  87.3%  1233 3310s
   977   979  481.55983  944  226 3527.90000  448.93137  87.3%  1229 3315s
   984   986  481.85339  951  241 3527.90000  448.93137  87.3%  1227 3320s
   990   992  482.03181  957  238 3527.90000  448.93137  87.3%  1224 3325s
   998  1000  482.31892  965  239 3527.90000  448.93137  87.3%  1219 3330s
  1005  1007  482.57372  972  237 3527.90000  448.93137  87.3%  1215 3335s
  1014  1016  482.92677  981  236 3527.90000  448.93137  87.3%  1211 3340s
  1023  1025  483.26170  990  238 3527.90000  448.93137  87.3%  1205 3345s
  1027  1029  487.26778  994  223 3527.90000  448.93137  87.3%  1237 3384s
  1028  1030  483.46907  994  235 3527.90000  448.93137  87.3%  1237 3385s
  1032  1034  483.62717  998  233 3527.90000  448.93137  87.3%  1235 3390s
  1039  1041  484.06791 1005  239 3527.90000  448.93137  87.3%  1233 3396s
  1042  1044  484.24959 1008  239 3527.90000  448.93137  87.3%  1233 3400s
  1048  1050  484.90816 1014  230 3527.90000  448.93137  87.3%  1235 3405s
  1052  1054  485.26248 1018  229 3527.90000  448.93137  87.3%  1236 3411s
  1056  1058  485.54344 1022  233 3527.90000  448.93137  87.3%  1236 3415s
  1060  1062  485.87747 1026  228 3527.90000  448.93137  87.3%  1238 3421s
  1062  1064  486.02569 1028  235 3527.90000  448.93137  87.3%  1238 3425s
  1065  1067  486.33919 1031  233 3527.90000  448.93137  87.3%  1241 3431s
  1067  1069  486.48969 1033  232 3527.90000  448.93137  87.3%  1242 3435s
  1070  1072  486.93724 1036  233 3527.90000  448.93137  87.3%  1246 3443s
  1071  1073  487.12843 1037  235 3527.90000  448.93137  87.3%  1248 3446s
  1072  1074  487.38665 1038  236 3527.90000  448.93137  87.3%  1251 3452s
  1073  1075  487.66157 1039  234 3527.90000  448.93137  87.3%  1256 3457s
  1074  1076  487.84199 1040  230 3527.90000  448.93137  87.3%  1258 3461s
  1075  1077  488.03517 1041  231 3527.90000  448.93137  87.3%  1262 3465s
